2834,pstevens,Wordpedia,Billy,Simmons,Female,bsimmons@bubbletube.biz,Santee,177.152.86.26,1987/10/28,20582.6,3533958056860066,jcb
2835,kwilson,Quinu,Wayne,White,Female,wwhite@twitterworks.com,Livingston,180.39.135.62,1983/02/18,13475.91,3550767771968932,jcb
2836,jhenderson,Camido,Pamela,Nguyen,Female,pnguyen@tagfeed.gov,Pittsburg,47.167.185.49,1974/12/27,24103.19,6388034139413783,instapayment
2837,dtorres,Tambee,Andrea,Howard,Female,ahoward@meemm.com,Emeryville,253.151.13.241,1966/10/10,29330.68,30323648614964,diners-club-carte-blanche
2838,rburton,Meevee,Phillip,Sanders,Female,psanders@centimia.biz,Fontana,189.172.99.195,1980/04/05,9292.68,6334666948900340573,solo
2839,asimmons,Mybuzz,Rose,White,Male,rwhite@twinte.org,Pico Rivera,153.123.237.48,1959/09/19,46654.93,060434861405910147,maestro
2840,mburton,Realpoint,Anthony,Reid,Male,areid@trilith.org,Covina,117.26.44.47,1960/11/02,7789.88,5602228866601592,bankcard
2841,relliott,Yodel,Amy,Berry,Female,aberry@skinder.net,Oakland,218.103.212.146,1988/03/02,30663.76,3546976488590767,jcb
2842,jward,Linklinks,Henry,Fuller,Male,hfuller@einti.edu,Fremont,60.98.9.163,1968/12/06,2866.82,3589508262721173,jcb
2843,dmyers,Wikido,Paul,Peterson,Male,ppeterson@leexo.net,Ceres,139.233.45.232,1968/04/03,46063.18,3535022776740146,jcb
2844,erobertson,Twinte,Kimberly,Garcia,Female,kgarcia@ainyx.edu,Palmdale,37.0.7.42,1977/05/05,23555.08,5416669030897556,diners-club-us-ca
2845,lrobinson,Zoomlounge,Maria,Phillips,Female,mphillips@edgewire.com,Manteca,209.177.88.238,1959/05/31,17627.64,3579904717322893,jcb
2846,sgarza,Yodo,Jerry,Brown,Male,jbrown@plajo.com,Coalinga,200.244.31.168,1951/07/05,20064.9,3559771233489900,jcb
2847,jburton,Gabvine,Sharon,Hamilton,Male,shamilton@blogpad.gov,Woodlake,149.10.214.209,1957/05/08,19298.65,3587559926350083,jcb
2848,gmitchell,Wordpedia,Adam,Perez,Female,aperez@flashpoint.org,Highland,112.107.208.236,1974/07/24,42977.11,6771903576820733522,laser
2849,hfreeman,Realbuzz,Anne,Green,Male,agreen@gevee.net,Orland,155.69.27.244,1971/04/24,32824.3,30489907893001,diners-club-carte-blanche
2850,khamilton,Topicshots,Catherine,Henderson,Female,chenderson@centizu.edu,San Luis Obispo,64.247.145.39,1981/11/13,15516.09,6761009738296018,maestro
2851,eflores,Yodo,Theresa,Wilson,Male,twilson@flipstorm.gov,Truckee,101.199.175.127,1961/05/27,11221.78,3568224620804785,jcb
2852,fkelly,Fatz,Nicole,Price,Male,nprice@youfeed.name,Cudahy,228.6.113.46,1977/10/18,44095.22,30231633667584,diners-club-carte-blanche
2853,rbennett,Gabvine,Ralph,Meyer,Male,rmeyer@yodel.net,Baldwin Park,178.31.78.202,1953/08/14,35586.59,3563608044887688,jcb
2854,rsims,Feedbug,Sara,Green,Female,sgreen@vinte.edu,Santa Ana,51.116.47.226,1985/06/29,17561.76,5602222888318699,bankcard
2855,pgarcia,Reallinks,Roger,Brown,Female,rbrown@reallinks.com,Santee,103.44.178.53,1977/09/19,35101.84,6378938253668703,instapayment
2856,jgardner,Jaxspan,Laura,Dean,Male,ldean@topicblab.edu,Pleasanton,140.182.157.227,1989/06/02,32400.79,3569850882361970,jcb
2857,ehunter,Photospace,Billy,Collins,Male,bcollins@feednation.edu,Piedmont,37.18.11.255,1975/10/19,7098.56,3552822540220640,jcb
2858,jhudson,Gabspot,Peter,Hicks,Male,phicks@rhyzio.biz,Los Gatos,183.241.56.30,1980/06/23,26391.73,3579221157274264,jcb
2859,sbrooks,Demimbu,Larry,Barnes,Female,lbarnes@zoovu.gov,Capitola,198.89.213.190,1987/03/21,26204.92,3580381426084071,jcb
2860,lgreene,Babbleset,Kathleen,Ramos,Female,kramos@realbuzz.org,Live Oak,250.1.1.63,1953/01/29,40500.45,3563341839893741,jcb
2861,jkim,Innotype,Kevin,Wheeler,Female,kwheeler@vimbo.edu,Seal Beach,196.197.201.58,1986/09/15,17851.06,4905613011489362295,switch
2862,raustin,Quimba,Eugene,Gomez,Female,egomez@youbridge.gov,Milpitas,255.28.59.137,1970/02/22,36908.24,5007664151549776,mastercard
2863,troberts,Flipstorm,Emily,Turner,Female,eturner@aimbu.info,Santa Rosa,180.34.17.121,1968/12/17,12990.32,6333735865980557,switch
2864,cfowler,Voonix,Julia,Wood,Male,jwood@jetwire.name,La Quinta,87.175.239.208,1970/01/04,24127.11,676706889970297941,solo
2865,jfisher,Edgepulse,Henry,Perez,Male,hperez@janyx.mil,Vista,99.210.165.44,1987/04/05,2428.73,3539055497873818,jcb
2866,jvasquez,Lajo,Annie,Oliver,Male,aoliver@tekfly.net,Agoura Hills,50.159.103.112,1979/05/29,20406.25,3544779482925506,jcb
2867,sstone,Buzzster,Helen,Russell,Female,hrussell@wordware.edu,Gilroy,209.222.236.247,1965/01/17,40872.83,56022198392178487,china-unionpay
2868,cromero,Tanoodle,Robin,Reynolds,Female,rreynolds@dablist.org,Calipatria,114.54.159.224,1985/05/14,44196.12,6380000952916978,instapayment
2869,rmiller,Blogspan,Irene,Mason,Female,imason@zoomdog.name,Signal Hill,5.128.206.124,1988/11/24,37323.97,3574448847601177,jcb
2870,rwallace,Brainfire,Victor,Dixon,Female,vdixon@feedspan.edu,Sierra Madre,65.213.138.245,1950/08/03,32830.25,5602243568973552061,china-unionpay
2871,bhanson,Tambee,Cheryl,Gonzalez,Male,cgonzalez@yozio.mil,Saratoga,50.16.16.42,1987/02/13,46991.19,5002354228385280,mastercard
2872,cwilson,Thoughtmix,Maria,Fowler,Male,mfowler@oyope.net,Isleton,58.179.66.176,1980/03/28,8415.96,5278012270008591,mastercard
2873,rcook,Shufflebeat,Gary,Ortiz,Female,gortiz@innoz.net,Los Altos Hills,147.63.113.35,1966/01/12,4430.17,4905779129180425,switch
2874,jlawrence,Oyoba,Helen,Fox,Female,hfox@gabcube.net,Wasco,2.152.126.190,1972/02/20,25295.72,633110752619801773,switch
2875,hsimpson,Flashspan,Amanda,Howard,Male,ahoward@centizu.gov,Coronado,32.243.178.153,1969/08/03,12765.86,344716661065413,americanexpress
2876,ghughes,Buzzshare,Sharon,Rose,Female,srose@quinu.com,El Cerrito,161.6.234.132,1975/12/28,34406.89,3585917924142328,jcb
2877,towens,Miboo,Craig,Garcia,Male,cgarcia@centimia.org,Fairfield,2.157.28.224,1982/06/11,31331.53,3564265702204372,jcb
2878,pperry,Yamia,Larry,Williams,Male,lwilliams@avamba.biz,Gustine,195.184.195.146,1990/02/21,26859.06,6709956873562029797,laser
2879,dgarza,Skipstorm,Sharon,Freeman,Female,sfreeman@centizu.biz,Corona,130.62.67.147,1975/06/05,24826.05,5602223248641184,china-unionpay
2880,bhansen,Flipopia,Charles,Dean,Female,cdean@edgewire.net,Millbrae,146.210.240.226,1970/04/09,45375.47,3532167599211727,jcb
2881,dbailey,Linktype,Julia,Hanson,Male,jhanson@skiptube.edu,Beaumont,72.147.8.65,1979/12/01,37041.82,5038404550331967886,maestro
2882,svasquez,Meemm,Earl,Nelson,Male,enelson@izio.gov,Maricopa,110.47.245.34,1980/10/05,40463.85,36178588514051,diners-club-international
2883,jjacobs,Realblab,Kathryn,Elliott,Female,kelliott@dabz.com,Escondido,96.56.242.162,1960/02/08,4771.67,3546144288487599,jcb
2884,lfowler,Shufflester,Richard,Simpson,Male,rsimpson@oyonder.org,San Francisco,133.152.54.138,1979/10/15,43968.15,5602223994905957,bankcard
2885,fcarr,Plajo,Paul,Ward,Male,pward@quire.name,El Monte,190.221.93.64,1959/08/25,11587.86,3543283558509345,jcb
2886,dbowman,Buzzdog,Donald,Scott,Male,dscott@zazio.com,Fullerton,111.255.170.69,1950/09/22,22575.37,630410343431246612,maestro
2887,gfrazier,Realbridge,Paul,Armstrong,Female,parmstrong@ailane.info,Mount Shasta,168.65.180.97,1963/09/13,3528.17,3588666537191787,jcb
2888,dmurray,Wikivu,Fred,Jordan,Female,fjordan@voonder.mil,Cloverdale,65.22.168.224,1974/01/31,13963.71,3572238174703452,jcb
2889,tvasquez,Livetube,Jacqueline,Cooper,Female,jcooper@yodel.biz,Needles,176.143.206.241,1977/11/19,32866.33,3556575374709171,jcb
2890,srobinson,Trudoo,Richard,Sims,Female,rsims@mudo.gov,Santa Barbara,18.190.254.14,1979/10/21,23723.38,6767892384738362539,solo
2891,kgonzales,Riffpedia,Jennifer,Bennett,Male,jbennett@skyba.info,Chino Hills,222.69.85.114,1985/11/06,8234.2,5048373832088680,mastercard
2892,fwatkins,Feedspan,Evelyn,Burke,Male,eburke@layo.mil,San Bernardino,62.1.247.250,1950/07/04,44279.84,3556178899592170,jcb
2893,pmorales,Tagcat,Stephen,Dixon,Male,sdixon@kayveo.org,Pacific Grove,216.34.189.43,1973/01/27,30036.96,6767973810463037617,solo
2894,jblack,Oyonder,Sandra,Wright,Female,swright@oyonder.net,Healdsburg,121.125.117.127,1958/02/04,4952.94,4508939775083213,visa-electron
2895,awilson,Bubblebox,Teresa,Hill,Male,thill@pixope.name,Firebaugh,140.243.131.244,1970/10/06,16390.47,3539128674793081,jcb
2896,hmurray,Katz,Amanda,Shaw,Female,ashaw@gigashots.gov,Hermosa Beach,61.204.31.218,1978/11/15,35343.72,5018698270153455,maestro
2897,rrichardson,Tagfeed,Jennifer,Rodriguez,Female,jrodriguez@brainsphere.info,South El Monte,250.11.4.193,1975/09/28,38243.5,3537509583052945,jcb
2898,sgrant,Browsedrive,Lawrence,Jackson,Female,ljackson@mudo.gov,Marina,83.194.244.121,1979/12/20,24592.31,201735583214166,diners-club-enroute
2899,banderson,Jabbersphere,Lawrence,Hicks,Female,lhicks@voolia.net,Etna,77.120.204.118,1988/04/28,33982.84,201492401694696,diners-club-enroute
2900,pelliott,Feedspan,Angela,Olson,Male,aolson@rhynyx.edu,Daly City,253.232.95.202,1950/07/29,24581.47,3562211214634179,jcb
2901,sperkins,Avavee,Aaron,Meyer,Male,ameyer@leenti.biz,Monterey,190.219.217.55,1974/06/12,10927.64,6376113253847135,instapayment
2902,shansen,Photobug,Denise,Burke,Male,dburke@rhynoodle.mil,Anderson,243.83.219.131,1964/03/13,37089.7,3588188269577240,jcb
2903,jcarroll,Twitternation,Diane,Graham,Female,dgraham@realcube.edu,Waterford,60.52.95.174,1967/03/05,11283.91,3571037823940510,jcb
2904,mharper,Jabbercube,Arthur,Welch,Female,awelch@gigaclub.edu,Rancho Mirage,186.155.7.97,1963/05/21,44683.49,630427315696982108,laser
2905,plittle,Fliptune,Thomas,Wright,Male,twright@blogpad.info,Clearlake,40.84.48.1,1986/03/18,3178.38,4405923708454380,visa-electron
2906,abrown,Vinder,Timothy,Grant,Female,tgrant@fatz.edu,Mission Viejo,25.245.51.221,1988/02/19,39789.54,3543380492542224,jcb
2907,dgardner,Roombo,Lisa,Black,Female,lblack@voonix.com,Riverside,15.86.27.223,1964/01/09,8073.46,5100171446131846,mastercard
2908,kjacobs,Skibox,Willie,Price,Male,wprice@avavee.info,Trinidad,203.241.90.119,1954/11/26,24931.71,3572666442052817,jcb
2909,jwright,Skynoodle,Theresa,Hudson,Female,thudson@skalith.gov,Rolling Hills,12.207.83.68,1963/10/25,44143.27,3548133466441732,jcb
2910,cmendoza,Pixonyx,Michael,Welch,Male,mwelch@skivee.info,Indian Wells,15.110.193.109,1979/05/24,21029.13,5100131832025259,mastercard
2911,kfrazier,Browsecat,Harry,Campbell,Male,hcampbell@topicware.net,Brentwood,182.54.4.202,1971/07/23,6823.96,676776154946531583,solo
2912,chenry,Quaxo,Roger,Martin,Female,rmartin@muxo.name,Marina,237.128.62.18,1972/08/08,38682.9,503825247262825980,maestro
2913,esmith,Skippad,Donna,Reed,Female,dreed@livepath.name,King City,1.238.64.96,1983/04/07,20577.83,3586177195597077,jcb
2914,wstewart,Eire,Norma,Hawkins,Male,nhawkins@einti.info,Newark,185.128.154.137,1979/06/09,9975.22,493606761821772888,switch
2915,jpierce,Lazzy,Arthur,Bell,Male,abell@ooba.com,El Segundo,129.102.28.241,1985/09/17,46183.35,3550784998524257,jcb
2916,amarshall,Jabbersphere,Jason,Fisher,Female,jfisher@brightbean.mil,Ripon,65.23.206.197,1961/01/22,2209.13,201773234077328,diners-club-enroute
2917,sgriffin,Voonyx,Jack,Taylor,Female,jtaylor@buzzshare.info,Villa Park,203.174.120.105,1982/04/14,25920.86,3547493501276506,jcb
2918,swelch,Abata,Jason,Perry,Female,jperry@kamba.net,American Canyon,64.148.108.98,1963/05/27,14706.18,5386999266626437,mastercard
2919,pgray,Topicware,Louise,Ruiz,Female,lruiz@quamba.edu,Martinez,89.236.197.109,1973/01/12,26990.85,30088484706014,diners-club-carte-blanche
2920,ebell,Mydo,Raymond,Bradley,Male,rbradley@fanoodle.gov,Merced,144.117.209.127,1957/07/16,48532.61,501887003334878997,maestro
2921,ehughes,Skyndu,Fred,Grant,Female,fgrant@feedspan.com,Torrance,112.104.37.131,1974/11/27,45621.65,4990114646337587,visa
2922,hknight,Fivespan,Carolyn,Fowler,Male,cfowler@rooxo.name,Adelanto,238.19.54.161,1974/01/07,46300.51,374283746058791,americanexpress
2923,cfisher,Muxo,Lillian,Arnold,Female,larnold@zava.org,Calexico,188.45.113.183,1984/01/30,36953.36,3564816220081336,jcb
2924,mkim,Realmix,Michelle,Hernandez,Female,mhernandez@yozio.mil,Red Bluff,164.210.207.189,1982/08/13,19229.88,201918864291265,diners-club-enroute
2925,aburns,Skimia,Sara,Phillips,Male,sphillips@jazzy.edu,Piedmont,100.67.196.79,1956/10/26,49389.95,3533814821927500,jcb
2926,jcarr,Skiptube,Denise,Martinez,Female,dmartinez@viva.org,Plymouth,144.39.121.231,1960/01/24,19849.98,4017955538849363,visa
2927,hhudson,Meemm,Randy,Webb,Female,rwebb@fliptune.info,La Quinta,188.225.117.153,1966/04/18,42556.01,5038902293978708,maestro
2928,cdixon,Plajo,Ruth,Torres,Female,rtorres@realbridge.com,Hercules,242.43.105.90,1989/05/14,16500.16,5108750869557611,mastercard
2929,tmendoza,Thoughtsphere,Daniel,Wagner,Male,dwagner@dynabox.gov,Victorville,114.235.210.45,1969/03/18,5686.51,5268210045392355,mastercard
2930,jmartinez,Wikibox,Terry,Thomas,Male,tthomas@zoozzy.info,Rancho Santa Margarita,77.56.82.66,1981/09/04,34972.86,3550321909538058,jcb
2931,evasquez,Devcast,Ronald,Gordon,Male,rgordon@fivespan.mil,East Palo Alto,86.206.192.25,1967/12/30,50357.71,670977047952802676,laser
2932,pmontgomery,Wikivu,Benjamin,Lee,Female,blee@wikizz.edu,Hawthorne,207.101.120.79,1985/09/25,17356.21,3566027526449320,jcb
2933,rwilliamson,Zava,Jack,Howard,Female,jhoward@twitterbridge.mil,Montebello,128.62.103.80,1980/01/22,18205.55,3578924956354044,jcb
2934,pmorales,Topdrive,Jennifer,Williamson,Female,jwilliamson@twimbo.edu,Oakdale,197.162.70.5,1958/11/02,49658.2,4936283232933329029,switch
2935,jmiller,Skinte,Donald,Powell,Male,dpowell@thoughtworks.net,Lancaster,150.41.179.92,1973/10/09,38750.69,3573068536262494,jcb
2936,wwhite,Dynazzy,Eugene,Alexander,Male,ealexander@photobug.name,Irvine,229.116.211.253,1962/12/08,46997.19,201569005401196,diners-club-enroute
2937,sperkins,Livetube,Edward,Perry,Female,eperry@topicblab.info,Weed,214.34.154.122,1961/10/14,11173.07,5020223204074475320,maestro
2938,eferguson,Linktype,Rose,Williams,Female,rwilliams@meemm.org,San Luis Obispo,203.88.121.169,1983/02/16,3044.41,5007668975398161,mastercard
2939,chall,Mita,Stephen,Rivera,Male,srivera@fivebridge.gov,Carlsbad,61.161.55.197,1973/12/28,32219.26,5602238986745518,bankcard
2940,sevans,Devpulse,Debra,Carr,Male,dcarr@mudo.gov,Maywood,61.81.239.88,1980/01/26,12754.84,36368970575345,diners-club-international
2941,jbailey,Zoovu,Robert,Parker,Female,rparker@meevee.edu,Eureka,249.117.170.240,1964/03/11,33387.47,3565157766445778,jcb
2942,dhill,Thoughtstorm,Jesse,Watson,Male,jwatson@topicblab.biz,Lawndale,144.234.245.140,1967/04/13,21916.5,6709016580390548215,laser
2943,tlopez,Mudo,Kathryn,Freeman,Female,kfreeman@wordify.biz,Belmont,233.153.239.152,1988/01/08,27460.67,675955184943421780,switch
2944,dgilbert,Ozu,Paul,Howard,Male,phoward@aimbo.org,Belvedere,196.161.220.207,1963/03/28,22033.04,5048371318621214,mastercard
2945,rperry,Eare,Diane,Simmons,Male,dsimmons@jabbercube.org,Los Gatos,105.188.183.112,1980/05/21,8389.83,490545224869500984,switch
2946,dallen,Youfeed,Kathy,Burton,Female,kburton@gabtune.edu,La Habra Heights,193.60.50.96,1978/09/09,28594.9,3574242210191795,jcb
2947,vhansen,Skyble,Harold,Hansen,Male,hhansen@yambee.edu,Trinidad,184.236.116.203,1965/12/11,42340.57,3561386216129088,jcb
2948,cfernandez,Bluezoom,Lori,Ortiz,Male,lortiz@aimbo.com,Rancho Palos Verdes,14.231.24.63,1971/04/02,36077.71,379136015517084,americanexpress
2949,awagner,Tagtune,Patricia,Welch,Male,pwelch@photobug.edu,San Juan Capistrano,186.7.161.174,1958/01/02,31664.62,5215521583142554,mastercard
2950,ghall,Yoveo,Elizabeth,Stanley,Male,estanley@gigaclub.gov,Redondo Beach,150.7.104.180,1988/10/21,26617.02,4015640043479573,visa
2951,kknight,Dabfeed,Henry,Rodriguez,Male,hrodriguez@shufflebeat.gov,Santee,167.86.213.120,1977/07/09,33171.85,3573899245651506,jcb
2952,eallen,Tanoodle,Walter,Nelson,Female,wnelson@buzzdog.edu,Oakland,187.231.45.6,1976/06/21,33110.95,3566810691691002,jcb
2953,jhoward,Dynabox,Kathryn,Anderson,Female,kanderson@dabjam.name,King City,219.212.13.51,1969/03/28,44778.69,3542104692080210,jcb
2954,jlawson,Rhynyx,Jacqueline,Cox,Male,jcox@quinu.info,Ross,190.21.215.60,1975/03/13,20201.53,67614571617184541,maestro
2955,drichards,Myworks,Earl,Sullivan,Female,esullivan@edgeify.edu,Colton,88.249.83.120,1954/10/31,34946.11,3557164732282103,jcb
2956,ahowell,Jaxbean,Patrick,Gardner,Female,pgardner@dabtype.net,Suisun City,9.108.247.235,1979/12/29,37717.39,3555541984506648,jcb
2957,sclark,Brightdog,Willie,Johnson,Male,wjohnson@meembee.gov,Chino,204.87.114.8,1959/12/18,7980.46,3531125274628202,jcb
2958,gedwards,Yadel,Judy,Cook,Male,jcook@avaveo.edu,Marina,20.73.232.74,1953/03/22,4674.75,3587684306268968,jcb
2959,smedina,Trilith,Patricia,Foster,Male,pfoster@mydeo.org,Galt,71.201.198.186,1977/04/27,35745.33,3587916362259980,jcb
2960,cwarren,Tagchat,Rachel,Cook,Male,rcook@livetube.com,Artesia,77.34.111.217,1970/10/22,6465.58,3577365297867560,jcb
2961,hcook,InnoZ,Jeremy,Stanley,Male,jstanley@linktype.org,Woodland,26.239.214.245,1959/05/19,21573.52,4911976397638264,switch
2962,amiller,Wikivu,Johnny,Miller,Male,jmiller@zoozzy.gov,Buena Park,201.52.145.169,1964/12/29,42726.6,4905498162811623787,switch
2963,fhansen,Tagcat,William,Perkins,Female,wperkins@wikido.net,El Cerrito,89.28.201.133,1988/01/15,42066.8,3528221837244028,jcb
2964,jdavis,Pixoboo,Phillip,Riley,Female,priley@dynazzy.com,Kingsburg,58.153.158.212,1960/05/02,9147.37,6386396383552398,instapayment
2965,rfox,Vitz,Carl,Robertson,Female,crobertson@kwimbee.mil,Lakeport,238.182.67.162,1957/03/30,18496.36,3548873068364788,jcb
2966,ewagner,Pixope,Phyllis,Clark,Female,pclark@quatz.gov,Aliso Viejo,239.241.67.32,1977/11/16,14007.13,5602229897444374,bankcard
2967,wbanks,Jabbercube,Alan,Sims,Female,asims@realcube.mil,Cupertino,116.161.141.4,1981/03/03,27869.16,3565860708509383,jcb
2968,jevans,Roombo,Paula,Baker,Female,pbaker@mynte.info,San Anselmo,38.152.35.185,1963/08/29,26530.48,5109097743208667,mastercard
2969,bthompson,Wordpedia,Virginia,Lee,Female,vlee@yombu.com,Ione,191.175.84.45,1979/07/15,18750.57,337941926639401,americanexpress
2970,ljames,Quatz,Margaret,Nguyen,Male,mnguyen@dabjam.biz,Fontana,120.196.135.149,1957/01/04,12910.65,6386136554531700,instapayment
2971,wkim,Jabbertype,Sean,Willis,Male,swillis@kare.mil,Alameda,99.64.227.28,1954/09/03,23306.43,630405600500517539,laser
2972,bdean,Rhyzio,Sarah,Cruz,Female,scruz@brainfire.net,Livingston,56.31.210.226,1966/05/29,5140.53,633389630429124467,switch
2973,bhunter,Fanoodle,Janice,Bishop,Male,jbishop@jazzy.info,El Centro,6.73.85.71,1979/06/30,49067.14,3542461876068886,jcb
2974,psnyder,Centizu,Louise,Phillips,Male,lphillips@oozz.edu,Indian Wells,242.9.15.73,1984/10/10,32239.4,501867457492343315,maestro
2975,cmorales,Midel,Harold,Myers,Female,hmyers@twimm.info,Rolling Hills,191.208.115.168,1955/02/03,1800.44,3572833103146151,jcb
2976,bgarrett,Thoughtworks,Elizabeth,Carpenter,Male,ecarpenter@yodo.com,Yucaipa,131.168.86.253,1953/02/05,3081.32,56022587690999984,china-unionpay
2977,jpeterson,Skivee,Jane,Fox,Male,jfox@youbridge.net,Citrus Heights,107.129.137.125,1986/06/17,11157.11,3586735875897479,jcb
2978,cmarshall,Meevee,Matthew,Richardson,Male,mrichardson@divape.org,Calabasas,96.212.99.229,1973/05/04,13449.01,6761118617308551580,maestro
2979,hhall,Flashset,Jose,Bell,Female,jbell@thoughtbeat.net,Monrovia,45.238.68.195,1956/06/17,16418.21,3556878521194812,jcb
2980,aruiz,Rhynyx,Margaret,Mendoza,Female,mmendoza@wikizz.biz,Los Gatos,202.134.252.35,1951/12/01,13938.68,3534280172753920,jcb
2981,hharvey,Skipstorm,Gregory,Gordon,Female,ggordon@devpoint.edu,South El Monte,8.195.40.175,1972/10/05,9036.07,5536706112992890,diners-club-us-ca
2982,pharris,Digitube,Diana,Butler,Female,dbutler@linkbuzz.org,Paramount,62.204.142.111,1966/09/01,21303.48,6761432127239939945,maestro
2983,swarren,Skinte,Mary,Frazier,Female,mfrazier@trilia.net,Orland,14.128.37.161,1982/09/21,31331.23,3566705801934211,jcb
2984,jstephens,Trudeo,Andrea,Parker,Female,aparker@skalith.gov,Big Bear Lake,73.115.207.37,1979/05/10,35725.76,3540271226392684,jcb
2985,dgutierrez,Topiczoom,Susan,Ruiz,Female,sruiz@jabbertype.info,Capitola,240.164.74.102,1959/06/18,34125.63,3538793205588440,jcb
2986,jbarnes,Meejo,Emily,Alvarez,Male,ealvarez@jaxbean.gov,Belmont,183.54.92.61,1981/10/04,40287.28,372301103902344,americanexpress
2987,jbutler,Zazio,Phyllis,Reid,Male,preid@yabox.biz,Mill Valley,200.8.211.114,1956/07/17,45578.68,3534713358436779,jcb
2988,aking,Ooba,George,Boyd,Female,gboyd@camimbo.edu,Winters,69.136.78.76,1962/11/06,29497.25,5542112782300278,mastercard
2989,rjones,Blogpad,Johnny,Tucker,Female,jtucker@vitz.edu,Eureka,21.225.209.165,1981/10/28,13814.03,5610118833974984,bankcard
2990,aevans,DabZ,Bonnie,Reyes,Male,breyes@tagtune.org,Dunsmuir,70.220.140.74,1962/12/13,13060.64,5610677728637907,bankcard
2991,mcarter,Yamia,Samuel,Owens,Male,sowens@jatri.name,Reedley,29.30.33.123,1989/12/06,4516.25,6385110500338321,instapayment
2992,prodriguez,Quire,Aaron,Nguyen,Male,anguyen@topicshots.net,Lancaster,67.48.236.234,1980/10/14,12869.05,4041374475325,visa
2993,crobinson,Shuffletag,Janice,Ellis,Male,jellis@kwimbee.org,Del Mar,24.0.133.27,1950/12/28,35969.85,633434511440797504,solo
2994,rreynolds,Centizu,Arthur,Stone,Male,astone@quimm.edu,South El Monte,95.134.101.224,1957/03/22,45575.65,5417734504862475,mastercard
